,Global_Score_Lung,Selective_Score_Lung,Driver_Delta,Rank
SNX25 (83891),0.11246770123140495,0.10186509266666667,0.010602608564738283,12622.0
CD200R1L (344807),-0.015115974272892563,-0.025717877083333337,0.010601902810440773,12623.0
RND2 (8153),-0.20918804471074381,-0.21978884166666665,0.010600796955922837,12624.0
LRRC73 (221424),-0.2818179813223141,-0.29241538333333333,0.010597402011019219,12625.0
ATXN1 (6310),0.011294641507396693,0.0006978250995833333,0.01059681640781336,12626.0
MMP12 (4321),0.025772849970247935,0.015176690783333334,0.010596159186914601,12627.0
OR4F15 (390649),0.014395045998347105,0.0037989763916666665,0.010596069606680438,12628.0
CCDC42 (146849),0.09215531767768596,0.08155999041666666,0.010595327261019305,12629.0
AGL (178),-0.1531860652066116,-0.16378060583333334,0.010594540626721743,12630.0
ASAH2 (56624),0.02433429378429752,0.013741249741666668,0.010593044042630851,12631.0
EPB41L4A (64097),0.012865223618429752,0.0022724055108333334,0.010592818107596418,12632.0
ZNF610 (162963),0.17317845842975205,0.16258663499999998,0.010591823429752067,12633.0
KRT13 (3860),-0.02135969432231405,-0.03195111716666667,0.010591422844352619,12634.0
SGMS1 (259230),0.045733280537190085,0.035143197666666674,0.010590082870523411,12635.0
PADI6 (353238),-0.46227618991735536,-0.4728656408333334,0.010589450915978016,12636.0
C22orf31 (25770),-0.022510515633884298,-0.033099066249999996,0.010588550616115699,12637.0
ANXA11 (311),0.13961049380165289,0.12902367916666665,0.01058681463498623,12638.0
ATG16L2 (89849),-0.09285468662809918,-0.10344127341666665,0.01058658678856747,12639.0
MGAM (8972),-0.044953101433884285,-0.055538816250000005,0.01058571481611572,12640.0
CHCHD7 (79145),0.06898327647933884,0.058397927749999995,0.010585348729338848,12641.0
SLC30A10 (55532),-0.05633780710743801,-0.06692126375,0.010583456642561995,12642.0
TP53BP1 (7158),-0.05567878061157025,-0.06626035858333333,0.010581577971763081,12643.0
NLK (51701),0.21081097074380165,0.20022998166666664,0.010580989077135006,12644.0
HEMK1 (51409),0.019496814552892563,0.008916695991666666,0.010580118561225897,12645.0
TMEM272 (283521),-0.30498901942148765,-0.3155686566666666,0.010579637245178963,12646.0
NRAP (4892),0.11758403204132231,0.10700565066666667,0.010578381374655638,12647.0
CCDC12 (151903),-0.4590037754545454,-0.4695786433333333,0.010574867878787919,12648.0
DYTN (391475),0.07302433502479339,0.062451268,0.010573067024793388,12649.0
ASF1A (25842),-0.12985740725619835,-0.14043027249999998,0.010572865243801632,12650.0
TESC (54997),-0.02919661493655372,-0.03976869474999999,0.010572079813446274,12651.0
RBM45 (129831),-0.06878018318181818,-0.07935221075,0.010572027568181819,12652.0
CNPY1 (285888),0.07206050297520661,0.06148928566666667,0.010571217308539937,12653.0
BTBD19 (149478),-0.13815798234710738,-0.14872841916666665,0.01057043681955927,12654.0
SLC30A7 (148867),-0.13778143236363638,-0.14835083166666665,0.010569399303030275,12655.0
ARHGAP26 (23092),0.06675088010743802,0.056182011833333344,0.010568868274104672,12656.0
SLC38A8 (146167),0.008776271850628098,-0.0017911999561666663,0.010567471806794765,12657.0
SETX (23064),-0.19232860074380168,-0.20289525333333336,0.010566652589531683,12658.0
TAF4 (6874),-0.3475730423966943,-0.3581395383333333,0.010566495936638998,12659.0
ANKRD31 (256006),-0.25153913305785125,-0.26210560833333335,0.010566475275482101,12660.0
ERC2 (26059),-0.12006000899173554,-0.13062616416666667,0.010566155174931133,12661.0
LST1 (7940),-0.44627372338842974,-0.45683960583333333,0.010565882444903585,12662.0
PLEKHH1 (57475),0.026363529826446283,0.015798182833333337,0.010565346993112946,12663.0
OR52E4 (390081),-0.07169123762809916,-0.08225567966666665,0.01056444203856749,12664.0
RNASE12 (493901),0.10464920769421487,0.09408543008333332,0.01056377761088155,12665.0
DEFB110 (245913),0.17238284471074383,0.16182100916666667,0.010561835544077164,12666.0
ZBBX (79740),0.09203554476859505,0.08147407933333334,0.010561465435261708,12667.0
CPN2 (1370),-0.03875215192644628,-0.04931299616666667,0.010560844240220392,12668.0
FEM1C (56929),-0.05205154258677686,-0.0626110925,0.010559549913223144,12669.0
STOML3 (161003),0.13072422108264461,0.12016583841666667,0.010558382665977945,12670.0
EVI2B (2124),-0.026939234409917356,-0.037496805583333334,0.010557571173415978,12671.0
AP5M1 (55745),0.02827574048760331,0.01771890325,0.010556837237603308,12672.0
NIPA1 (123606),0.06577597692561983,0.05522151966666667,0.01055445725895316,12673.0
FAIM (55179),-0.09502707982644629,-0.10557454091666667,0.01054746109022038,12674.0
GRIP1 (23426),-0.013726859828925618,-0.024273948166666667,0.010547088337741048,12675.0
ZNF205 (7755),-0.15850030355371902,-0.16904707499999996,0.01054677144628094,12676.0
ZNF837 (116412),0.09651566496694214,0.08597068383333333,0.010544981133608813,12677.0
LRPAP1 (4043),0.10726971138016528,0.09672499849999999,0.010544712880165286,12678.0
ZNF141 (7700),-0.061966594016528924,-0.07251128416666666,0.010544690150137738,12679.0
MAGOHB (55110),-0.020904550743859506,-0.03144872408333333,0.010544173339473824,12680.0
OR4D6 (219983),0.17489941619834712,0.1643554941666667,0.01054392203168042,12681.0
SLC26A5 (375611),-0.09660353129752067,-0.10714675133333335,0.010543220035812678,12682.0
GBX1 (2636),0.06775926033057851,0.05721690783333333,0.01054235249724518,12683.0
MMEL1 (79258),-0.11385148901652893,-0.12439303016666665,0.010541541150137723,12684.0
PEX11G (92960),0.07122451295041322,0.060684471499999997,0.010540041450413228,12685.0
CNTNAP5 (129684),0.039755715570247936,0.029216618750000003,0.010539096820247933,12686.0
CNBD1 (168975),0.2604503827272727,0.249911455,0.010538927727272718,12687.0
ST6GALNAC3 (256435),-0.06108555443801653,-0.07162291833333333,0.010537363895316794,12688.0
KCNH7 (90134),-0.014790668928347109,-0.02532732875,0.01053665982165289,12689.0
INPP5D (3635),0.07299042495041322,0.062455461500000004,0.010534963450413215,12690.0
LYAR (55646),0.21853128355371904,0.2079969983333333,0.010534285220385742,12691.0
LCK (3932),-0.038700431363636364,-0.049233917083333335,0.01053348571969697,12692.0
AGK (55750),0.006124077983190083,-0.004409110775,0.010533188758190083,12693.0
PLA2G1B (5319),-0.10067833233884298,-0.11120922533333334,0.010530892994490365,12694.0
SUMO3 (6612),0.17736617371900826,0.16683607166666667,0.010530102052341589,12695.0
MTHFR (4524),0.033247936603305786,0.02272068366666666,0.010527252936639125,12696.0
SVOPL (136306),0.039776719074380164,0.029249522666666666,0.010527196407713497,12697.0
EPN1 (29924),0.02134075819834711,0.010815541166666665,0.010525217031680446,12698.0
PRAMEF12 (390999),-0.09720962587603306,-0.10773231491666668,0.010522689040633623,12699.0
ACAT1 (38),0.08076211547933883,0.0702404185,0.01052169697933883,12700.0
GH2 (2689),-0.14936715231404957,-0.159886925,0.010519772685950446,12701.0
CHST11 (50515),-0.0748243302396694,-0.08534375158333334,0.010519421343663932,12702.0
CHD6 (84181),-0.0008584415517355372,-0.011377851500000001,0.010519409948264464,12703.0
CFP (5199),0.09109679228099174,0.08057825533333333,0.010518536947658405,12704.0
MRPL1 (65008),-0.2396751020661157,-0.25019314583333335,0.010518043767217655,12705.0
CDH18 (1016),0.043432547694214875,0.032915575083333336,0.01051697261088154,12706.0
F5 (2153),-0.09958423749586776,-0.11010060133333334,0.010516363837465584,12707.0
KATNBL1 (79768),0.08578091976859503,0.07526542399999998,0.010515495768595048,12708.0
OCEL1 (79629),0.048371465851239664,0.037856543,0.010514922851239665,12709.0
FASTKD3 (79072),0.10336698708264462,0.09285224624999999,0.010514740832644628,12710.0
BFSP1 (631),0.02989680009090909,0.01938234725,0.01051445284090909,12711.0
PCBD2 (84105),-0.1553276074380165,-0.16584177916666668,0.010514171728650185,12712.0
FAM181A (90050),-0.03595370689917355,-0.04646631141666668,0.010512604517493127,12713.0
IQCF3 (401067),-0.16208414537190083,-0.17259635833333334,0.01051221296143251,12714.0
TPH2 (121278),-0.1735992549586777,-0.18411098083333333,0.010511725874655625,12715.0
ADAM12 (8038),-0.04398622019008264,-0.05449711050000001,0.010510890309917371,12716.0
ZSCAN4 (201516),0.07877983113223139,0.06826988283333332,0.010509948298898064,12717.0
NR2E1 (7101),0.029330093333057854,0.018821201691666668,0.010508891641391186,12718.0
COQ10B (80219),-0.104509015,-0.11501722341666666,0.010508208416666664,12719.0
ERCC6L2 (375748),-0.22787935396694214,-0.23838441999999996,0.010505066033057814,12720.0
PPP1R2B (153743),-0.21592110330578512,-0.22642507666666667,0.010503973360881547,12721.0
IMPG2 (50939),0.047258196264462815,0.03675532616666667,0.010502870097796144,12722.0
OTUD4 (54726),-0.05807200306611571,-0.06857483,0.010502826933884296,12723.0
TUB (7275),0.004157282518016529,-0.0063449935416666665,0.010502276059683196,12724.0
TRIM35 (23087),0.13941554834710743,0.12891421500000003,0.0105013333471074,12725.0
C9orf24 (84688),-0.0733961359586777,-0.0838957805,0.010499644541322309,12726.0
VAMP4 (8674),-0.04409382311570248,-0.05459322658333333,0.010499403467630848,12727.0
HAT1 (8520),-0.015265129353719008,-0.025763770000000002,0.010498640646280994,12728.0
VWC2L (402117),0.0611733465785124,0.050674932083333325,0.010498414495179076,12729.0
IFIT2 (3433),-0.003862653044876033,-0.014360262166666665,0.010497609121790631,12730.0
VPS37D (155382),-0.09653251274380165,-0.10702994191666669,0.010497429172865044,12731.0
TMED5 (50999),-0.13053049408264464,-0.14102503416666667,0.010494540084022036,12732.0
FXR2 (9513),-0.030833020950413223,-0.04132638158333333,0.010493360632920105,12733.0
KCNJ8 (3764),0.10038660345454545,0.08989437258333334,0.010492230871212108,12734.0
CBLN3 (643866),-0.032159377545454546,-0.04265151175,0.010492134204545457,12735.0
DUS1L (64118),-0.05593132095041322,-0.06642242175,0.010491100799586782,12736.0
C2CD2 (25966),-0.05351950952066116,-0.06400997791666667,0.010490468396005509,12737.0
ATG14 (22863),-0.08494253937190081,-0.09543201783333333,0.010489478461432514,12738.0
MAK (4117),0.07778892240495869,0.06730021224999999,0.010488710154958697,12739.0
NMRK1 (54981),0.10904333465289257,0.09855591916666667,0.010487415486225893,12740.0
SNX22 (79856),-0.23867380619834713,-0.2491581608333333,0.010484354634986176,12741.0
BCL10 (8915),-0.11257578125619834,-0.12305885433333334,0.010483073077135002,12742.0
TMEM130 (222865),-0.0839603229090909,-0.09444271691666667,0.010482394007575765,12743.0
RAX2 (84839),0.001944312206446281,-0.008537740841666667,0.010482053048112948,12744.0
OR52J3 (119679),0.09400167478512396,0.08351983525000001,0.010481839535123952,12745.0
RIMBP2 (23504),0.11264441014876035,0.10216282383333335,0.010481586315427005,12746.0
BPGM (669),0.07187808266115703,0.061396923166666666,0.010481159494490362,12747.0
MDH1B (130752),-0.017171620055289258,-0.02765068958333333,0.01047906952804407,12748.0
HHATL (57467),-0.01803740804380165,-0.028513249083333334,0.010475841039531683,12749.0
IGLON5 (402665),-0.23759364644628098,-0.24806880833333333,0.010475161887052359,12750.0
KRT76 (51350),-0.07236155304958679,-0.08283453141666666,0.010472978367079874,12751.0
H2AC21 (317772),-0.35330229024793386,-0.36377313083333335,0.010470840585399488,12752.0
RECK (8434),-0.09615594381818182,-0.10662565700000003,0.010469713181818205,12753.0
MGRN1 (23295),0.027320458962809917,0.016855158041666665,0.010465300921143252,12754.0
PCDHA4 (56144),-0.07312990276033056,-0.08359505183333332,0.010465149073002764,12755.0
SLC39A4 (55630),-0.07441579596694216,-0.08487918674999999,0.01046339078305783,12756.0
AGO4 (192670),-0.12344382044628101,-0.13390703750000002,0.010463217053719012,12757.0
JRKL (8690),0.023230005614876034,0.012768580283333332,0.010461425331542701,12758.0
TNKS2 (80351),0.06723112140495868,0.05677087349999999,0.01046024790495869,12759.0
ANKMY1 (51281),-0.019457861361157024,-0.02991685433333333,0.010458992972176305,12760.0
DUSP15 (128853),0.08210330846280992,0.07164584675,0.01045746171280991,12761.0
ZNF177 (7730),0.054767107471074376,0.04431194458333334,0.010455162887741037,12762.0
HTR3B (9177),0.16758535578512393,0.157130745,0.010454610785123941,12763.0
MDGA1 (266727),-0.021001395620082644,-0.031455094833333336,0.010453699213250692,12764.0
RUSC2 (9853),0.058715262603305785,0.04826186241666666,0.010453400186639122,12765.0
KCNS3 (3790),0.12249173859504132,0.11203887033333333,0.010452868261707993,12766.0
SLC17A2 (10246),0.006441816366991736,-0.004010602866666667,0.010452419233658403,12767.0
UBAP2 (55833),-0.10630611287603306,-0.11675850083333333,0.010452387957300274,12768.0
CDKN1C (1028),0.12632327038842975,0.11587248341666666,0.01045078697176309,12769.0
TRPC7 (57113),-0.0919094348677686,-0.1023582005,0.010448765632231391,12770.0
TBX18 (9096),-0.004837697446157025,-0.015281261250000002,0.010443563803842978,12771.0
SSUH2 (51066),0.33635631909090913,0.32591533,0.010440989090909125,12772.0
NDUFA3 (4696),-0.17201819809917354,-0.18245667333333335,0.010438475234159805,12773.0
ZNF496 (84838),0.051176897176859505,0.04073964594999999,0.010437251226859512,12774.0
PCDHA2 (56146),-0.10907071422314049,-0.11950626125000001,0.010435547026859518,12775.0
C2orf88 (84281),0.004279142413884298,-0.006156343966666668,0.010435486380550967,12776.0
GRIN3B (116444),-0.0857967616859504,-0.09622954674999999,0.010432785064049585,12777.0
C2CD4B (388125),0.1758020390495868,0.16536950208333331,0.010432536966253486,12778.0
CTNS (1497),0.04043021334710744,0.029998686666666666,0.010431526680440773,12779.0
CDX4 (1046),-0.10137050114876034,-0.11180133258333334,0.010430831434573004,12780.0
ASNS (440),-0.2721559077685951,-0.28258669583333335,0.010430788064738239,12781.0
WDR89 (112840),-0.1414297518181818,-0.15186033333333332,0.010430581515151527,12782.0
KIF3B (9371),0.09534314634710744,0.08491408025000001,0.010429066097107434,12783.0
CPNE5 (57699),-0.13746723269421487,-0.1478959566666667,0.010428723972451814,12784.0
MPP4 (58538),0.14964855743801656,0.13922036333333335,0.010428194104683208,12785.0
GPRIN1 (114787),-0.06327981990909091,-0.07370704366666667,0.010427223757575751,12786.0
TARS3 (123283),0.02584585918181818,0.015419001250000001,0.01042685793181818,12787.0
CHMP2B (25978),0.029352696809917356,0.0189258635,0.010426833309917356,12788.0
ANKRD9 (122416),-0.013913501594214877,-0.024339751916666666,0.010426250322451789,12789.0
KLHDC9 (126823),-0.0981240224214876,-0.10855014541666667,0.010426122995179074,12790.0
TCHP (84260),-0.11578695535537191,-0.12621290341666666,0.010425948061294751,12791.0
PON2 (5445),0.06531860430578512,0.054894211500000005,0.010424392805785117,12792.0
MSLN (10232),0.06966444839669421,0.05924382316666666,0.010420625230027548,12793.0
RPL3L (6123),0.03073242407438017,0.020314614500000005,0.010417809574380165,12794.0
SEC24A (10802),-0.15619993818181818,-0.16661772,0.010417781818181815,12795.0
PRRX1 (5396),-0.05999737414876032,-0.07041452999999999,0.010417155851239666,12796.0
NRN1L (123904),-0.02973501633553719,-0.040150987166666666,0.010415970831129474,12797.0
NDUFA12 (55967),-0.16365249322314052,-0.17406846,0.010415966776859492,12798.0
ZNF57 (126295),0.08717919428925622,0.07676404716666667,0.01041514712258955,12799.0
B3GNT3 (10331),-0.07004370592561984,-0.08045882466666666,0.010415118741046822,12800.0
MAPRE3 (22924),0.05642934557851239,0.046015709666666675,0.010413635911845714,12801.0
PHKB (5257),-0.02706291533479339,-0.037476203,0.010413287665206609,12802.0
SCAF11 (9169),-0.22237384231404955,-0.2327854758333333,0.010411633519283758,12803.0
GGCX (2677),-0.19534089024793388,-0.20575203916666665,0.010411148918732765,12804.0
KAZN (23254),0.03538411489256199,0.02497298108333333,0.01041113380922866,12805.0
GLS (2744),-0.1951197549586777,-0.20552972000000003,0.010409965041322328,12806.0
TLL2 (7093),-0.021323979769421485,-0.03173196958333333,0.010407989813911847,12807.0
KCTD18 (130535),0.0407026005123967,0.030295504249999997,0.010407096262396703,12808.0
BPIFA3 (128861),-0.12640043052892563,-0.13680610499999998,0.01040567447107435,12809.0
GZF1 (64412),0.08083663826446283,0.07043193725,0.010404701014462822,12810.0
GSK3B (2932),0.021825922349586774,0.011421400650000002,0.010404521699586772,12811.0
S1PR5 (53637),-0.07135156583471074,-0.08175498808333333,0.01040342224862259,12812.0
RAB5B (5869),0.06533342361157025,0.054930553416666666,0.010402870194903588,12813.0
PCDHA11 (56138),0.059839309809917356,0.04943682299999999,0.010402486809917365,12814.0
TMEM120B (144404),-0.04955413165041323,-0.05995388199999999,0.010399750349586762,12815.0
NFATC3 (4775),-0.06279500636363637,-0.07319426125,0.010399254886363632,12816.0
CAVIN2 (8436),-0.017235281396694214,-0.027632399750000005,0.010397118353305791,12817.0
B4GALT6 (9331),0.030699749363636366,0.020302844583333333,0.010396904780303032,12818.0
RDH11 (51109),0.09415711129752066,0.08376179408333334,0.010395317214187322,12819.0
TRIM45 (80263),-0.26120717834710744,-0.27159966,0.010392481652892582,12820.0
MATN1 (4146),-0.2886984205785124,-0.29908903000000003,0.010390609421487618,12821.0
RPGRIP1 (57096),-0.008588977639917355,-0.01897805433333333,0.010389076693415976,12822.0
THBS3 (7059),-0.2511206123140496,-0.26150943833333334,0.010388826019283759,12823.0
DIRAS3 (9077),-0.1260069587603306,-0.13639450583333332,0.010387547073002712,12824.0
MARCHF2 (51257),-0.012330004134710743,-0.022716025833333334,0.01038602169862259,12825.0
SPRED2 (200734),0.2139136499173554,0.20353109916666667,0.010382550750688724,12826.0
ANAPC13 (25847),-0.5727700201652894,-0.58315241,0.010382389834710515,12827.0
CAMSAP1 (157922),-0.037207484033057854,-0.04758968933333333,0.010382205300275477,12828.0
TTPA (7274),0.034887384561983474,0.024505849833333333,0.010381534728650142,12829.0
HS3ST2 (9956),0.11280379366115705,0.10242314491666667,0.010380648744490378,12830.0
GTPBP6 (8225),-0.12081754494214876,-0.13119768333333334,0.010380138391184582,12831.0
MAPK15 (225689),-0.1764375090909091,-0.18681479,0.010377280909090902,12832.0
SRGAP1 (57522),0.049275433256198355,0.038899338250000005,0.01037609500619835,12833.0
CD8A (925),-0.03195585861157025,-0.042330125999999996,0.010374267388429746,12834.0
ITPKB (3707),0.032617866851239664,0.022244155249999998,0.010373711601239666,12835.0
CD207 (50489),-0.2956597096694215,-0.3060326075,0.010372897830578487,12836.0
LCE3B (353143),0.09505202941322315,0.08468188924999999,0.010370140163223157,12837.0
NPHS2 (7827),-0.2548442815702479,-0.26521163333333336,0.010367351763085453,12838.0
NEURL3 (93082),-0.21269903801652895,-0.22306493583333334,0.010365897816804387,12839.0
REXO4 (57109),0.022402490909090907,0.012036920999999999,0.010365569909090908,12840.0
CUEDC1 (404093),-0.09545204459504134,-0.10581678891666668,0.010364744321625347,12841.0
PLG (5340),-0.20404049950413225,-0.21440520833333332,0.01036470882920107,12842.0
CLRN3 (119467),0.14247186004958676,0.13210790549999998,0.010363954549586774,12843.0
NDUFV3 (4731),0.03558924817355372,0.025230429083333335,0.010358819090220382,12844.0
SPR (6697),-0.054223073115702486,-0.0645807425,0.01035766938429751,12845.0
DNAH3 (55567),-0.02767778587603306,-0.03803493125,0.010357145373966942,12846.0
FLG2 (388698),0.017450957566115703,0.007094164624999999,0.010356792941115703,12847.0
PIK3C2G (5288),0.02092459415289256,0.010569011708333333,0.010355582444559228,12848.0
SNX15 (29907),-0.11960155216528925,-0.12995354250000002,0.010351990334710764,12849.0
OR1M1 (125963),-0.07903007548760331,-0.08938170475,0.010351629262396689,12850.0
ASB1 (51665),0.0909452649338843,0.08059371324999999,0.01035155168388431,12851.0
ALDH9A1 (223),-0.18020158190082644,-0.1905509675,0.01034938559917356,12852.0
NR2F2 (7026),0.08130163641322315,0.07095445283333333,0.010347183579889813,12853.0
TMEM269 (100129924),0.0321897492892562,0.021842914083333335,0.010346835205922864,12854.0
FAM161A (84140),-0.08117649801652893,-0.09152137216666667,0.01034487415013774,12855.0
PGAP1 (80055),-0.05813442604958677,-0.0684783975,0.010343971450413228,12856.0
DCAF16 (54876),0.06569349874380166,0.05535096491666667,0.010342533827134993,12857.0
GNPDA1 (10007),0.044694108198347106,0.034356321,0.010337787198347104,12858.0
SLC17A1 (6568),0.057537011884297516,0.047200984249999994,0.010336027634297522,12859.0
NLRX1 (79671),0.005364502694214877,-0.00497081665,0.010335319344214878,12860.0
PAIP1 (10605),-0.11484708075206611,-0.12518115166666668,0.010334070914600577,12861.0
HPDL (84842),-0.07009083597520661,-0.08042313300000001,0.010332297024793394,12862.0
VANGL1 (81839),-0.02895369048347108,-0.03928517141666667,0.010331480933195587,12863.0
SEC61A2 (55176),0.03916801039669422,0.0288372225,0.010330787896694223,12864.0
SLC6A18 (348932),0.028344849685950416,0.01801760675,0.010327242935950415,12865.0
OCM (654231),0.15723970752066116,0.1469139983333333,0.010325709187327864,12866.0
PPP3R1 (5534),-0.048225529867768596,-0.05855007133333334,0.010324541465564746,12867.0
SCRN2 (90507),-0.22901343132231405,-0.23933754166666674,0.010324110344352683,12868.0
ANKRD22 (118932),0.026149558776859507,0.01582716316666667,0.010322395610192839,12869.0
C3orf62 (375341),-0.14617534391735537,-0.15648869166666665,0.01031334774931128,12870.0
RIPK1 (8737),0.05349746004958677,0.04318624525,0.010311214799586771,12871.0
RCOR3 (55758),0.017817809225619832,0.007510245108333334,0.010307564117286498,12872.0
OR56A1 (120796),-0.0699471908677686,-0.08025402716666667,0.010306836298898073,12873.0
ADARB1 (104),0.05171053440495867,0.04140407275,0.010306461654958674,12874.0
JOSD2 (126119),0.1319885852231405,0.12168637433333335,0.01030221088980715,12875.0
ZNF469 (84627),-0.03341192779586777,-0.0437140805,0.010302152704132234,12876.0
CSPG4 (1464),-0.1536148256198347,-0.16391189250000002,0.010297066880165323,12877.0
BCLAF1 (9774),-0.7116037681818183,-0.7219006383333334,0.010296870151515147,12878.0
STX16 (8675),0.1456546420661157,0.13535826083333333,0.01029638123278237,12879.0
MFSD10 (10227),0.027600174942148763,0.017305734,0.010294440942148764,12880.0
PVR (5817),-0.01442232041589256,-0.02471583025,0.01029350983410744,12881.0
TMEM41A (90407),-0.0547606376801653,-0.06505054275,0.010289905069834696,12882.0
FAP (2191),-0.034049006413223136,-0.04433882249999999,0.010289816086776857,12883.0
ZCCHC8 (55596),0.03634875954545455,0.026059433166666663,0.010289326378787888,12884.0
LSMEM1 (286006),0.05805829408264463,0.04776977500000001,0.010288519082644623,12885.0
ZNF518B (85460),0.06606986000826447,0.055781930916666674,0.010287929091597793,12886.0
KIAA1191 (57179),0.004257829943033058,-0.0060256521500000005,0.010283482093033059,12887.0
HAPLN4 (404037),-0.2202303858677686,-0.23051129333333334,0.010280907465564731,12888.0
CYLC2 (1539),0.09266857639669422,0.08238873166666666,0.010279844730027562,12889.0
GPAA1 (8733),-0.04360576439669422,-0.053884336583333324,0.010278572186639107,12890.0
PI16 (221476),-0.11073406697520662,-0.12101247875,0.010278411774793383,12891.0
ZFP37 (7539),-0.039940538157024794,-0.05021652941666666,0.010275991259641869,12892.0
N4BP2 (55728),-0.07939495160330579,-0.08967078841666666,0.010275836813360875,12893.0
PIP4K2C (79837),-0.0637503198677686,-0.07402484916666667,0.010274529298898064,12894.0
GRAP2 (9402),0.019886827107438016,0.009612541041666667,0.010274286065771349,12895.0
CALCB (797),-0.123290957446281,-0.13356499166666666,0.010274034220385656,12896.0
GIGYF1 (64599),-0.14099824327272728,-0.15127163833333335,0.010273395060606066,12897.0
ANKRD53 (79998),-0.06922772242148761,-0.07950059491666667,0.010272872495179053,12898.0
PCED1A (64773),0.14055302190082644,0.13028068833333337,0.010272333567493075,12899.0
SLC18A1 (6570),0.06537674037190082,0.055106909333333336,0.010269831038567483,12900.0
BOC (91653),-0.07713436574380166,-0.08740389966666667,0.010269533922865018,12901.0
RALGAPB (57148),-0.03448288038016529,-0.044751679999999995,0.010268799619834706,12902.0
IGLL1 (3543),-0.20944672462809916,-0.2197128791666667,0.010266154538567551,12903.0
CEP41 (95681),0.053963294190082646,0.04369723416666666,0.010266060023415985,12904.0
EXO5 (64789),-0.010465245553966942,-0.020731171750000003,0.010265926196033061,12905.0
KIR3DL2 (3812),0.023446069723140495,0.013181100875000002,0.010264968848140493,12906.0
ASPHD1 (253982),0.005218136421900827,-0.0050459048216666665,0.010264041243567494,12907.0
CLC (1178),0.020923478610743805,0.010661847033333333,0.010261631577410472,12908.0
ADAM21 (8747),-0.0733826381983471,-0.08364354158333331,0.010260903384986211,12909.0
PLCB2 (5330),-0.009515678618209915,-0.019776360916666666,0.01026068229845675,12910.0
PIN1 (5300),0.010366484068181818,0.00010676900416666673,0.010259715064015152,12911.0
ANKRD30B (374860),0.07275104595041322,0.06249147258333334,0.010259573367079881,12912.0
OAS1 (4938),0.023531871462809918,0.01327419975,0.010257671712809918,12913.0
CCN4 (8840),0.11927316230578514,0.10901740633333334,0.010255755972451791,12914.0
OR7A17 (26333),-0.5397527041322313,-0.5500079008333333,0.010255196701101976,12915.0
NIPA2 (81614),-0.19022414603305787,-0.20047622916666666,0.010252083133608786,12916.0
PHYKPL (85007),-0.0015239756240247935,-0.011775885791666668,0.010251910167641874,12917.0
BLMH (642),-0.022942680031239667,-0.03319295941666666,0.010250279385426993,12918.0
ANKS4B (257629),0.24440213090909088,0.23415197749999997,0.010250153409090912,12919.0
CYP2A7 (1549),0.13009170858677688,0.1198417195,0.010249989086776878,12920.0
SPEF2 (79925),0.022988406570247935,0.012740795749999999,0.010247610820247936,12921.0
SUGP2 (10147),-0.2735073183471074,-0.2837548266666667,0.010247508319559284,12922.0
VIP (7432),0.026435837873553723,0.016194761475,0.010241076398553723,12923.0
TLR6 (10333),0.08205321577685949,0.07181278191666667,0.010240433860192827,12924.0
FAM83C (128876),-0.23237591545454547,-0.24261540999999998,0.010239494545454503,12925.0
OSCAR (126014),0.08568316676033057,0.07544400491666667,0.0102391618436639,12926.0
RBM3 (5935),0.027034050309917356,0.016799769458333336,0.01023428085158402,12927.0
C14orf93 (60686),-0.0349706844876033,-0.04520368025000001,0.01023299576239671,12928.0
OTULIN (90268),-0.0285803867107438,-0.0388125435,0.010232156789256198,12929.0
CFAP58 (159686),-0.06304643038842976,-0.07327101541666667,0.010224585028236907,12930.0
GPR135 (64582),0.1184721703553719,0.10825069375,0.010221476605371899,12931.0
ATP6V1G3 (127124),0.09561495103305785,0.08539534258333333,0.010219608449724527,12932.0
TM7SF3 (51768),0.027270351407438012,0.017051447025,0.010218904382438013,12933.0
GSC2 (2928),-0.07471847376033058,-0.08493466,0.010216186239669411,12934.0
UBAP1L (390595),-0.03125731495454545,-0.04147257758333333,0.010215262628787879,12935.0
PCDHGC5 (56097),-0.11535235457851241,-0.1255663725,0.010214017921487586,12936.0
KCNJ1 (3758),0.21704587867768596,0.20683225083333331,0.010213627844352646,12937.0
PRR15L (79170),-0.07992209249586776,-0.09013434,0.01021224750413223,12938.0
BLZF1 (8548),-0.05183076054545454,-0.06204263916666666,0.010211878621212124,12939.0
ASIC3 (9311),0.1298373467768595,0.11962551541666665,0.010211831360192866,12940.0
TMEM37 (140738),0.07505574675206612,0.06484429741666665,0.01021144933539947,12941.0
BVES (11149),0.11465750290082644,0.10444629733333333,0.010211205567493109,12942.0
PYHIN1 (149628),0.05035127351818181,0.04014201914166666,0.010209254376515153,12943.0
IL4 (3565),-0.00232922832846281,-0.012537805083333332,0.010208576754870522,12944.0
NPR2 (4882),-0.11356526195041323,-0.12377272000000002,0.010207458049586782,12945.0
CFAP61 (26074),0.02776103592066116,0.017554471366666668,0.01020656455399449,12946.0
PRMT2 (3275),-0.0816877311322314,-0.09189387416666667,0.010206143034435261,12947.0
AARD (441376),-0.13775999805785125,-0.14796426583333333,0.010204267775482084,12948.0
CXorf58 (254158),-0.15943677272727272,-0.16963959833333334,0.010202825606060617,12949.0
ZNF75A (7627),-0.07619509961157024,-0.08639556708333333,0.010200467471763092,12950.0
